Radionuclide	U-235m
Units	Sv per Bq

Material	Dose Coefficient e(50)	Dose Coefficients hT(50)	Bone marrow	Colon	Lung	Stomach	Breast	Ovaries	Testes	Urinary bladder	Oesophagus	Liver	Thyroid	Bone Surface	Brain	Salivary glands	Skin	Adrenals	ET of HRTM	Gall bladder	Heart	Kidneys	Lymphatic nodes	Muscle	Oral mucosa	Pancreas	Prostate	Small intestine	Spleen	Thymus	Uterus
		Female	7.3E-20	7.8E-20	2.4E-16	7.4E-20	1.9E-20	5.2E-20	0.0E+0	1.6E-20	7.4E-20	9.2E-20	5.3E-20	1.2E-19	2.2E-20	1.9E-20	2.7E-20	6.4E-20	1.0E-17	1.9E-20	5.8E-20	4.0E-19	8.3E-19	1.7E-20	2.0E-20	6.8E-20	0.0E+0	8.0E-20	1.1E-19	1.9E-20	1.9E-20
Inhalation, Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4, 20 µm	8.1E-18	Male	4.0E-20	5.1E-20	6.0E-17	4.7E-20	1.3E-20	0.0E+0	1.6E-20	9.2E-21	4.7E-20	5.0E-20	3.1E-20	6.5E-20	1.3E-20	1.3E-20	1.4E-20	4.0E-20	8.0E-18	1.3E-20	3.2E-20	2.4E-19	3.8E-19	1.0E-20	1.4E-20	4.0E-20	1.3E-20	5.0E-20	6.7E-20	1.3E-20	0.0E+0
		Female	5.3E-20	5.6E-20	7.4E-17	5.3E-20	1.4E-20	3.8E-20	0.0E+0	1.1E-20	5.4E-20	6.5E-20	3.8E-20	8.7E-20	1.5E-20	1.4E-20	2.0E-20	4.6E-20	9.2E-18	1.4E-20	4.1E-20	2.9E-19	4.8E-19	1.2E-20	1.4E-20	4.9E-20	0.0E+0	5.8E-20	8.2E-20	1.4E-20	1.4E-20
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 0.001 µm	4.4E-18	Male	1.3E-20	1.6E-20	3.3E-17	1.5E-20	4.5E-21	0.0E+0	4.9E-21	3.2E-21	1.5E-20	1.6E-20	1.0E-20	2.2E-20	4.5E-21	4.5E-21	4.3E-21	1.3E-20	5.3E-18	4.5E-21	1.0E-20	7.8E-20	6.4E-20	3.5E-21	4.6E-21	1.3E-20	4.5E-21	1.6E-20	2.1E-20	4.5E-21	0.0E+0
		Female	1.7E-20	1.8E-20	4.0E-17	1.7E-20	4.6E-21	1.2E-20	0.0E+0	3.9E-21	1.7E-20	2.1E-20	1.2E-20	2.9E-20	5.1E-21	4.6E-21	6.1E-21	1.5E-20	6.2E-18	4.6E-21	1.3E-20	9.2E-20	8.0E-20	4.2E-21	4.7E-21	1.5E-20	0.0E+0	1.8E-20	2.6E-20	4.6E-21	4.6E-21
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 0.003 µm	1.3E-16	Male	1.3E-20	1.6E-20	9.9E-16	1.5E-20	9.6E-21	0.0E+0	3.5E-21	8.9E-21	1.5E-20	2.8E-20	1.3E-20	4.5E-20	9.5E-21	9.6E-21	3.1E-21	1.4E-20	3.2E-18	9.6E-21	1.3E-20	9.7E-20	1.2E-19	9.0E-21	9.9E-21	1.4E-20	9.5E-21	1.6E-20	1.4E-20	9.7E-21	0.0E+0
		Female	1.6E-20	1.8E-20	1.2E-15	1.8E-20	1.1E-20	8.0E-21	0.0E+0	1.0E-20	1.8E-20	3.7E-20	1.5E-20	5.2E-20	1.1E-20	1.1E-20	4.4E-21	1.7E-20	3.7E-18	1.1E-20	1.6E-20	1.1E-19	1.5E-19	1.1E-20	1.1E-20	1.7E-20	0.0E+0	1.9E-20	1.7E-20	1.1E-20	1.1E-20
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 0.01 µm	5.3E-16	Male	2.1E-20	2.6E-20	3.9E-15	2.6E-20	2.8E-20	0.0E+0	2.6E-21	2.8E-20	2.7E-20	7.6E-20	2.7E-20	1.3E-19	2.8E-20	2.8E-20	2.4E-21	2.7E-20	1.3E-18	2.8E-20	2.8E-20	2.1E-19	2.5E-19	2.8E-20	2.9E-20	2.7E-20	2.8E-20	2.6E-20	7.9E-21	2.9E-20	0.0E+0
		Female	2.4E-20	3.2E-20	4.8E-15	3.2E-20	3.3E-20	4.8E-21	0.0E+0	3.3E-20	3.3E-20	9.9E-20	3.3E-20	1.4E-19	3.3E-20	3.3E-20	3.4E-21	3.2E-20	1.5E-18	3.3E-20	3.3E-20	2.4E-19	3.1E-19	3.3E-20	3.4E-20	3.2E-20	0.0E+0	3.2E-20	9.5E-21	3.4E-20	3.3E-20
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 0.03 µm	4.6E-16	Male	1.7E-20	2.1E-20	3.5E-15	2.2E-20	2.4E-20	0.0E+0	1.7E-21	2.4E-20	2.2E-20	6.5E-20	2.3E-20	1.1E-19	2.4E-20	2.4E-20	1.6E-21	2.2E-20	6.0E-19	2.4E-20	2.3E-20	1.7E-19	2.0E-19	2.4E-20	2.5E-20	2.2E-20	2.4E-20	2.1E-20	4.7E-21	2.5E-20	0.0E+0
		Female	1.9E-20	2.6E-20	4.2E-15	2.6E-20	2.9E-20	2.9E-21	0.0E+0	2.8E-20	2.7E-20	8.4E-20	2.7E-20	1.2E-19	2.8E-20	2.8E-20	2.3E-21	2.7E-20	7.0E-19	2.8E-20	2.8E-20	2.0E-19	2.6E-19	2.8E-20	2.9E-20	2.6E-20	0.0E+0	2.6E-20	5.7E-21	2.9E-20	2.8E-20
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 0.1 µm	2.3E-16	Male	9.1E-21	1.1E-20	1.7E-15	1.1E-20	1.2E-20	0.0E+0	9.8E-22	1.2E-20	1.1E-20	3.3E-20	1.2E-20	5.6E-20	1.2E-20	1.2E-20	9.2E-22	1.1E-20	4.4E-19	1.2E-20	1.2E-20	8.8E-20	1.0E-19	1.2E-20	1.3E-20	1.1E-20	1.2E-20	1.1E-20	2.9E-21	1.2E-20	0.0E+0
		Female	1.0E-20	1.3E-20	2.1E-15	1.3E-20	1.4E-20	1.8E-21	0.0E+0	1.4E-20	1.4E-20	4.3E-20	1.4E-20	6.1E-20	1.4E-20	1.4E-20	1.3E-21	1.4E-20	5.1E-19	1.4E-20	1.4E-20	1.0E-19	1.3E-19	1.4E-20	1.5E-20	1.4E-20	0.0E+0	1.3E-20	3.4E-21	1.5E-20	1.4E-20
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 0.3 µm	1.7E-16	Male	7.4E-21	9.0E-21	1.2E-15	9.1E-21	9.0E-21	0.0E+0	1.1E-21	9.0E-21	9.2E-21	2.5E-20	9.1E-21	4.1E-20	9.0E-21	9.0E-21	9.7E-22	9.1E-21	7.4E-19	9.0E-21	9.2E-21	6.9E-20	7.7E-20	9.0E-21	9.4E-21	9.0E-21	9.0E-21	9.0E-21	3.6E-21	9.2E-21	0.0E+0
		Female	8.5E-21	1.1E-20	1.5E-15	1.1E-20	1.1E-20	2.1E-21	0.0E+0	1.1E-20	1.1E-20	3.2E-20	1.1E-20	4.6E-20	1.1E-20	1.1E-20	1.4E-21	1.1E-20	8.6E-19	1.1E-20	1.1E-20	8.1E-20	9.6E-20	1.1E-20	1.1E-20	1.1E-20	0.0E+0	1.1E-20	4.4E-21	1.1E-20	1.1E-20
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 1 µm	1.2E-16	Male	9.7E-21	1.2E-20	8.9E-16	1.2E-20	8.0E-21	0.0E+0	2.5E-21	7.5E-21	1.2E-20	2.3E-20	1.0E-20	3.7E-20	7.9E-21	7.9E-21	2.2E-21	1.1E-20	2.5E-18	7.9E-21	1.0E-20	7.6E-20	7.0E-20	7.6E-21	8.2E-21	1.1E-20	7.9E-21	1.2E-20	9.9E-21	8.1E-21	0.0E+0
		Female	1.2E-20	1.4E-20	1.1E-15	1.4E-20	9.1E-21	5.6E-21	0.0E+0	8.8E-21	1.4E-20	3.0E-20	1.2E-20	4.2E-20	9.3E-21	9.1E-21	3.1E-21	1.3E-20	2.9E-18	9.1E-21	1.2E-20	9.0E-20	8.8E-20	8.9E-21	9.3E-21	1.3E-20	0.0E+0	1.4E-20	1.2E-20	9.3E-21	9.1E-21
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 3 µm	8.6E-17	Male	1.3E-20	1.6E-20	6.5E-16	1.5E-20	7.7E-21	0.0E+0	4.1E-21	6.8E-21	1.5E-20	2.4E-20	1.2E-20	3.6E-20	7.7E-21	7.7E-21	3.6E-21	1.4E-20	4.5E-18	7.7E-21	1.2E-20	9.0E-20	7.2E-20	7.0E-21	8.0E-21	1.4E-20	7.7E-21	1.6E-20	1.7E-20	7.8E-21	0.0E+0
		Female	1.6E-20	1.8E-20	7.9E-16	1.8E-20	8.6E-21	9.5E-21	0.0E+0	8.0E-21	1.8E-20	3.1E-20	1.4E-20	4.3E-20	9.0E-21	8.6E-21	5.1E-21	1.6E-20	5.1E-18	8.6E-21	1.5E-20	1.1E-19	9.0E-20	8.3E-21	8.8E-21	1.7E-20	0.0E+0	1.9E-20	2.1E-20	8.7E-21	8.6E-21
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 5 µm	5.9E-17	Male	1.3E-20	1.6E-20	4.5E-16	1.5E-20	6.7E-21	0.0E+0	4.4E-21	5.6E-21	1.5E-20	2.2E-20	1.1E-20	3.2E-20	6.7E-21	6.7E-21	3.8E-21	1.4E-20	4.9E-18	6.7E-21	1.1E-20	8.7E-20	6.4E-20	5.8E-21	6.9E-21	1.4E-20	6.7E-21	1.6E-20	1.8E-20	6.8E-21	0.0E+0
		Female	1.7E-20	1.8E-20	5.4E-16	1.8E-20	7.3E-21	1.0E-20	0.0E+0	6.7E-21	1.8E-20	2.8E-20	1.4E-20	3.9E-20	7.7E-21	7.3E-21	5.5E-21	1.6E-20	5.7E-18	7.3E-21	1.5E-20	1.0E-19	8.0E-20	6.9E-21	7.5E-21	1.6E-20	0.0E+0	1.9E-20	2.2E-20	7.4E-21	7.3E-21
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 10 µm	2.6E-17	Male	1.2E-20	1.5E-20	2.0E-16	1.4E-20	5.0E-21	0.0E+0	4.3E-21	3.9E-21	1.4E-20	1.7E-20	9.6E-21	2.4E-20	4.9E-21	5.0E-21	3.7E-21	1.2E-20	4.9E-18	5.0E-21	9.7E-21	7.4E-20	4.9E-20	4.1E-21	5.1E-21	1.2E-20	5.0E-21	1.4E-20	1.8E-20	5.0E-21	0.0E+0
		Female	1.5E-20	1.6E-20	2.4E-16	1.6E-20	5.3E-21	1.0E-20	0.0E+0	4.6E-21	1.6E-20	2.2E-20	1.2E-20	3.0E-20	5.7E-21	5.3E-21	5.3E-21	1.4E-20	5.6E-18	5.3E-21	1.3E-20	8.8E-20	6.2E-20	4.9E-21	5.4E-21	1.4E-20	0.0E+0	1.7E-20	2.2E-20	5.3E-21	5.3E-21
Inhalation, Aerosols Uranium aluminide, fA=2E-3, 20 µm	8.1E-18	Male	9.9E-21	1.2E-20	6.0E-17	1.1E-20	3.6E-21	0.0E+0	3.7E-21	2.7E-21	1.1E-20	1.3E-20	7.8E-21	1.8E-20	3.6E-21	3.6E-21	3.2E-21	1.0E-20	4.3E-18	3.6E-21	7.9E-21	6.0E-20	3.7E-20	2.8E-21	3.7E-21	1.0E-20	3.6E-21	1.2E-20	1.6E-20	3.6E-21	0.0E+0
		Female	1.3E-20	1.4E-20	7.3E-17	1.3E-20	3.8E-21	8.9E-21	0.0E+0	3.2E-21	1.3E-20	1.7E-20	9.4E-21	2.3E-20	4.1E-21	3.8E-21	4.6E-21	1.1E-20	5.0E-18	3.8E-21	1.0E-20	7.1E-20	4.6E-20	3.4E-21	3.8E-21	1.2E-20	0.0E+0	1.4E-20	1.9E-20	3.8E-21	3.8E-21
